3.959880807164546379e+00 9.666590115164110486e+00 5.246021465893205837e-01 1.233658141400211683e+01
4.002121660192925923e+00 9.272658878221806233e+00 6.947656774189479023e-01 1.286879420871801294e+01
4.123951579858274208e+00 1.073009205363139884e+01 7.362389294184684685e-01 1.401106923349101940e+01
4.261876364361700809e+00 1.049028070679762159e+01 6.410633902580097354e-01 1.506057513032202522e+01
4.017094220777090996e+00 9.711644053289601786e+00 6.742440698708742630e-01 1.289839435133295176e+01
4.351142133081599361e+00 1.341122810262092635e+01 6.580273741787640018e-01 1.829495104526006344e+01
4.561640808102108480e+00 1.628881995105187386e+01 7.088097006035704029e-01 2.254505148879285414e+01
3.993497934773315716e+00 9.515432396043399521e+00 6.336727391170239310e-01 1.290417298719251349e+01
5.044754715157534264e+00 2.430751611586359218e+01 6.905736088935655603e-01 3.327103389739535544e+01
4.650551693356594463e+00 1.753834815637616273e+01 6.625267955655251839e-01 2.407196672922707137e+01
4.341944158070997872e+00 1.102789920256510037e+01 5.974936507843010558e-01 1.599540648597149328e+01
4.502267413023820275e+00 1.329936589001034442e+01 7.333616377616586357e-01 2.026587317920288811e+01
3.959699028216558503e+00 8.798416022427815619e+00 6.206580825922720646e-01 1.199687640374757791e+01
3.945202763344296759e+00 9.191074841620682889e+00 6.499520304128902914e-01 1.212498772879109232e+01
4.443117973633498252e+00 1.332569239869332200e+01 7.229871725156998830e-01 1.866809446730763966e+01
4.081111107372366931e+00 1.029775883838373396e+01 7.431704033814728882e-01 1.390009815387379710e+01
3.818969557780428570e+00 7.950849914301819865e+00 6.157100909859950510e-01 1.063424738684815729e+01
4.382022683199220836e+00 1.339601303571750535e+01 7.434929078349420406e-01 1.896497891985364248e+01
4.085557776994387602e+00 9.536763027355368294e+00 6.598432813538447350e-01 1.334284519662935331e+01
3.822018846572371231e+00 7.350558036340283152e+00 7.152608225051079183e-01 1.032677201883564422e+01
