3.475992434078843285e+00 6.910202611874524337e+00 7.750021524624586267e-01 9.278845683364698615e+00
1.103949794935782691e+01 5.903217717787063279e+00 8.929656970072342714e-01 7.942427621669356341e+00
3.412105296089946282e+00 6.740501584416069392e+00 9.071040644015682108e-01 8.519438161323146019e+00
3.377746331662697443e+00 6.142099392300385929e+00 9.049752116530208612e-01 8.034564218675560809e+00
3.440735930711135815e+00 6.634369227938856639e+00 8.782684084860084006e-01 8.528915417496698126e+00
3.448966700608131042e+00 6.520246160589815432e+00 9.309258261557717962e-01 8.798688466992338419e+00
3.380840790241583349e+00 6.255022595318868284e+00 9.660759540734894513e-01 8.184740975493447479e+00
3.428229104273857519e+00 6.176828032784174916e+00 8.515255888692869757e-01 8.624524285048421390e+00
3.526328072170625827e+00 7.206032744315380434e+00 9.767444941156121496e-01 9.418407065362227826e+00
3.454344184454896105e+00 6.582876633366223196e+00 9.558042109364079941e-01 9.021065055103996144e+00
3.484569579790101734e+00 6.976821058815089849e+00 8.887389090576303108e-01 9.286385674962730263e+00
3.522616368393398645e+00 7.093473696254684491e+00 9.419084284463485890e-01 9.550047631240085266e+00
3.367669255002286199e+00 6.085650432024649170e+00 8.512307353940603560e-01 8.396193579722567080e+00
3.311947773166840747e+00 5.743968969372374112e+00 8.738181531563642412e-01 7.588583675144856322e+00
3.464679307026853561e+00 6.563811708729795136e+00 9.461330151475616512e-01 8.569245867259642324e+00
3.424276273686641670e+00 6.548995390557545093e+00 9.045805987520030289e-01 8.545649225192258669e+00
3.372064048872152942e+00 6.458999117489680586e+00 7.764529645574410610e-01 8.664789692982152403e+00
3.300297280415099621e+00 5.675866618444469935e+00 9.610190842163118807e-01 7.463331638823819780e+00
3.487327414840545980e+00 6.197056058759817354e+00 8.654366947968685775e-01 8.450768107286547703e+00
3.290476845909922066e+00 5.575824731195402784e+00 8.537773842482886399e-01 7.758976799755768816e+00
