8.761492424029210468e+00 5.275326931581487244e+00 9.233046114286023176e-01 6.959263419005813134e+00
2.344310799126628808e+01 3.802264137860094080e+17 -2.497110222355952425e-01 5.073914222150573056e+18
5.748477585994077543e+00 5.147550919810185199e+00 9.225687000829352336e-01 7.056456668340901572e+00
9.578368724292804615e+00 4.877910541795111854e+00 8.754998831636482404e-01 6.499810207293187148e+00
9.364169965614120628e+00 4.807975355028502484e+00 9.387360306647919428e-01 6.351908869415640702e+00
6.640282894612810516e+00 6.053832935156692407e+00 9.702860968014633825e-01 7.714480699310875877e+00
7.293477637470357600e+00 5.135233350707308020e+00 9.245097034562673732e-01 6.855988878741263726e+00
5.624188569093977463e+00 5.102077234022633689e+00 9.804311291320095822e-01 6.725597732789816874e+00
5.157373645021842812e+00 4.796664062020024488e+00 9.683966735814145688e-01 6.331530257816648799e+00
1.121922576817984663e+01 6.790994268820665525e+01 1.804175268750896760e-02 1.088270539721412291e+02
5.395309146567455194e+00 4.895954997098034056e+00 9.032884918019389309e-01 6.535654954136092876e+00
8.946833302886897599e+00 5.749270438339060263e+00 8.700375501615398299e-01 7.557420297263906406e+00
7.733533637639444791e+00 4.612213194396642457e+00 9.507882060325886231e-01 6.147083252116164687e+00
5.680861312963809695e+00 4.993095394143207244e+00 9.399813090530363402e-01 6.562012368519279271e+00
7.698564380287002962e+00 3.770467817121365783e+01 3.889802145399320898e-01 7.512844486446695669e+01
