3.960589878994080770e+00 9.014087102986104938e+00 7.375340956071553267e-01 1.217906825172067542e+01
4.811711572934834535e+00 1.996180836743639730e+01 8.120677660609758597e-01 2.853172193496857290e+01
4.061337375064657529e+00 9.908428554043334557e+00 6.564326471578657562e-01 1.373518218155626869e+01
3.783758300063511992e+00 7.590834335439139657e+00 6.274807644144976271e-01 1.054578886951474992e+01
4.008868137630860140e+00 9.336026409016795924e+00 7.458328754367082869e-01 1.267795593977457180e+01
4.486045449569829202e+00 1.427122768115819618e+01 7.931278950556648333e-01 2.012162255025667790e+01
3.970015007071192592e+00 9.491131211788580657e+00 7.249611649542218039e-01 1.247898420703520728e+01
4.559212875842891144e+00 1.588914983038911011e+01 7.769500816880658967e-01 2.199310659008006752e+01
4.256839499818880768e+00 1.197782506930876423e+01 7.603768614571473350e-01 1.657018890376750164e+01
3.910840592339434263e+00 8.290475317114086806e+00 7.798721170937706892e-01 1.167738891378882116e+01
3.773257632401406436e+00 7.922582364489099582e+00 7.235217462034154723e-01 1.029234075018083061e+01
3.767669669067310600e+00 7.790259931318096243e+00 7.333968335763839663e-01 1.010920355260368098e+01
3.963354281531648038e+00 8.028465517798460738e+00 8.410955204718649769e-01 1.225062793827634700e+01
3.976951747295211170e+00 8.946537661054968282e+00 7.669929509478041751e-01 1.247248517551501301e+01
4.091851877657751047e+00 1.026892602059769111e+01 7.736871053826722688e-01 1.383347710573113432e+01
4.476270037430973403e+00 1.468879358305954241e+01 8.034200099492735392e-01 2.009952182494052053e+01
3.869059299033325683e+00 8.320484771942748381e+00 8.038759694820546420e-01 1.126920998945604779e+01
4.051750810133287750e+00 1.005280960378702559e+01 7.759184933607485846e-01 1.338995873249270296e+01
4.201090442557433136e+00 1.179312494437054326e+01 7.835678486192425574e-01 1.578383581870718189e+01
3.786073811120025390e+00 7.364219182652733231e+00 7.512051255857686849e-01 1.050127492313625410e+01
