3.963208814578775829e+00 8.978403211749718338e+00 7.371916315754731830e-01 1.219748609872394063e+01
4.810620448110126901e+00 1.999456258643391848e+01 8.106145539564719726e-01 2.859082887606177081e+01
4.062276258842043575e+00 9.964258337037550817e+00 6.533028067264521344e-01 1.378974625351544425e+01
3.778454551805018102e+00 7.575064574805876028e+00 6.328622335446503211e-01 1.049525052664848879e+01
4.007168981353879111e+00 9.292635309164177571e+00 7.469390776994757619e-01 1.266061676901996691e+01
4.484730706600370986e+00 1.438493501368661320e+01 7.911616272093637825e-01 2.016841574614167953e+01
3.975158891307852382e+00 9.545473599004402843e+00 7.200615725119550170e-01 1.257243835482426952e+01
4.556246005558846512e+00 1.583937175690407706e+01 7.784560455936097023e-01 2.193221475430824441e+01
4.263123776738548365e+00 1.203047119810799792e+01 7.566008993016958284e-01 1.668396192288203039e+01
3.910330286150091261e+00 8.280985175163289469e+00 7.798358066776756026e-01 1.167398115204258069e+01
3.776191493243034270e+00 7.925891709713996924e+00 7.209641064072856986e-01 1.033701174891604957e+01
3.766909148232742144e+00 7.776464739350724464e+00 7.349656852881620850e-01 1.008943774907205260e+01
3.965293799273509112e+00 8.006410458294702437e+00 8.403435527995178900e-01 1.228598298270330069e+01
3.976199772986575454e+00 8.988167827679458100e+00 7.663844191580962972e-01 1.247650544267320250e+01
4.092865998573489428e+00 1.024929926152356607e+01 7.727223965393117400e-01 1.385264537766847681e+01
4.479253810248430945e+00 1.478507387197274525e+01 8.016080059774424171e-01 2.017679369066379280e+01
3.867502667624436175e+00 8.273084774824301491e+00 8.041497646252124820e-01 1.128121902729580128e+01
4.049964317975311978e+00 9.964575073869582411e+00 7.760693841326032905e-01 1.336664591281281567e+01
4.201476910974869305e+00 1.175693181443014979e+01 7.837522763780365720e-01 1.580619442313857448e+01
3.784768489494433563e+00 7.306361369305493625e+00 7.516488704883590444e-01 1.048831225819899338e+01
