5.130328671244385852e+00 2.846336977978975114e+01 3.899351444362427754e-01 3.655872491210041630e+01
4.704519653711343175e+00 1.907342295973601409e+01 1.471117539168471378e-01 2.547744273015082683e+01
4.297885731835685341e+00 1.329078211743658322e+01 4.411225021017655124e-01 1.691452722630274152e+01
4.969330162291722530e+00 2.175864376892070950e+01 3.888336855298303862e-01 2.804233771159658417e+01
4.648781389519128560e+00 1.683495137898815130e+01 4.101907626925583861e-01 2.272240147931858090e+01
4.263785010595454672e+00 1.285359597849783775e+01 6.337090482154541515e-01 1.713928820838904699e+01
4.954034395989387995e+00 2.233751597748507223e+01 3.623941567981308620e-01 3.006562110108201225e+01
4.320678657853534332e+00 1.203872079887224622e+01 5.257546902444639736e-01 1.655745690061583275e+01
4.383953562008967353e+00 1.271121051030578286e+01 3.920915002817085271e-01 1.750196879655027260e+01
5.544934775861300125e+00 4.007457087361367343e+01 3.161999734766253733e-01 5.197032947658498614e+01
4.313534478485707702e+00 1.386171541579812860e+01 3.904760656062367663e-01 1.756159744915267851e+01
4.515593828960705380e+00 1.359889655287528321e+01 3.384190655552571370e-01 1.851168231496858851e+01
4.844415617773814908e+00 2.221695724390303539e+01 4.937112984194602094e-01 2.832333179892480501e+01
4.542692226836445357e+00 1.610020089545852073e+01 4.499128149031441648e-01 2.115955864209519532e+01
4.989759343030188532e+00 2.516278885189193559e+01 4.880995980997245298e-01 3.337041839685498701e+01
4.082766029905551264e+00 1.078046197936154016e+01 4.752920677536515703e-01 1.406656645594886790e+01
4.569681938745720373e+00 1.837745327850572608e+01 3.307025993358957972e-01 2.283884900369575988e+01
4.980883876233859198e+00 2.356900927769776999e+01 3.844443527224168378e-01 3.071769648416879051e+01
4.629814292890309879e+00 1.704605459490672104e+01 3.698384606558398624e-01 2.228138471325915759e+01
4.412734691867967740e+00 1.368954216094428844e+01 4.417849565193192052e-01 1.832487957406027235e+01
