4.930055076757336785e+00 2.218666747233705649e+01 6.883785142308294080e-01 2.950854790787148119e+01
4.549766137688098233e+00 1.468957973390269878e+01 6.009115943098807255e-01 2.004762421259346183e+01
4.200981817899352322e+00 1.108410037635259471e+01 6.009436030010185670e-01 1.506774345816987370e+01
4.762829414791217353e+00 1.678833707223868998e+01 7.162771692149604297e-01 2.298767904952723384e+01
4.531106665405119749e+00 1.405569901660576981e+01 6.451350921101890457e-01 1.947982742668038370e+01
4.191653903769664957e+00 1.134865557774739742e+01 7.146619113241823307e-01 1.548857065658726739e+01
4.715162277744707531e+00 1.662132695339595756e+01 7.068664134382975917e-01 2.356445857220493423e+01
4.288155244190416937e+00 1.089611831008610388e+01 6.335293044610103008e-01 1.551079723509476160e+01
4.354814771184064348e+00 1.218606187393949369e+01 4.793028863488489888e-01 1.671540851100774461e+01
5.277912365546363560e+00 3.079280659858133617e+01 6.947960419173093705e-01 4.122414384273448462e+01
4.079422360772078981e+00 1.039764612659475418e+01 7.302367190294892785e-01 1.362410486968316370e+01
4.443308892010324307e+00 1.239472965861385489e+01 5.065233887790302481e-01 1.743167571650595349e+01
4.590106083291524364e+00 1.682298403723744684e+01 7.440304793115396498e-01 2.209281521727923447e+01
4.407182970446623216e+00 1.388043920422748734e+01 6.638233864969658171e-01 1.815068610259245929e+01
4.754458230722399037e+00 1.840234054643705264e+01 7.491396632303239933e-01 2.521477849291357742e+01
4.335285458512942114e+00 1.402690169965350364e+01 nan 1.822140812112425223e+01
4.416377693213288325e+00 1.545499491223961286e+01 6.335341635361317891e-01 1.923370750584656008e+01
4.724486661985085156e+00 1.749841220955030252e+01 7.160692688985604848e-01 2.378880520587445702e+01
4.505831747517666130e+00 1.512317415157816036e+01 5.872290357116357606e-01 1.999540721647953134e+01
4.246969554067674402e+00 1.083959745995836954e+01 6.899496273461441787e-01 1.513628662189418961e+01
