3.517127433890843147e+00 7.153633419982570629e+00 9.733314930226569794e-01 9.077283026518353282e+00
3.545922350208441376e+00 7.334649235574568493e+00 9.163048716746042821e-01 9.694308522731612143e+00
3.564716538827698233e+00 7.765991008622113334e+00 8.618259974964308512e-01 1.017047605463782567e+01
3.535480918644693826e+00 7.317356048092493737e+00 9.488080874670973275e-01 9.870573240505972734e+00
3.643296585682845645e+00 7.933972872930196374e+00 9.031751505854241913e-01 1.080756751574779528e+01
3.512662776140907717e+00 6.771163625228545868e+00 9.080764175000745064e-01 9.288009939939765758e+00
3.689828632538679987e+00 8.461418967607420072e+00 9.284242699064446658e-01 1.164608830678398377e+01
3.518715248821797204e+00 6.999059161994469314e+00 8.817917759675504286e-01 8.949859773024915199e+00
3.617642655816120101e+00 8.310368315774910641e+00 7.860829334696239901e-01 1.172935095850402121e+01
3.556823668484798695e+00 7.350807669579935144e+00 9.819473863322858431e-01 9.993425085324629364e+00
3.587916395822604798e+00 7.894495495557714904e+00 8.466758658809511173e-01 1.019618155534573312e+01
3.580557236490581552e+00 8.283458596327131218e+00 8.237180382627640185e-01 1.147649959825715271e+01
3.554992628379325836e+00 6.886951039490555537e+00 9.525478477129679655e-01 9.698049278143741958e+00
3.544614690286826963e+00 7.563545341897420116e+00 9.139491624270202896e-01 9.623272240869493288e+00
3.650589577677476605e+00 7.498453085868797885e+00 9.642911577063099093e-01 1.018219643443580402e+01
3.737570727826367900e+00 7.224055186518009819e+00 7.659665685477798913e-01 9.756029396516399999e+00
3.550455936235934917e+00 7.063713318102664118e+00 9.214541477081756859e-01 9.533716502916796287e+00
3.805492265484583747e+00 7.814352498672831437e+00 9.417347922811963867e-01 1.074862948229092119e+01
3.533807029979198155e+00 7.311754988421669488e+00 9.034277565550620226e-01 1.022206335529874544e+01
3.608300428627665646e+00 7.496701956345106943e+00 8.623403959588179513e-01 1.048872088397075508e+01
