7.954497448088116762e+00 1.177933392285325738e+02 4.276139000126648049e-01 3.082642822068859232e+02
9.275333996319385932e+00 1.176107461115906361e+01 6.352957140162881489e-01 1.535679268107048046e+01
4.542251982195313786e+00 1.227079328239642031e+01 -8.818549570673554772e-02 1.759248546823602055e+01
6.565283646125680939e+00 1.151943767780384853e+01 9.399425040352322736e-01 1.471936972290959922e+01
8.217017143901408360e+00 1.137746011433668158e+01 9.255588144146960072e-01 1.464779768816150174e+01
7.740014379883583651e+00 1.217412673242000665e+01 8.304552431268525936e-01 1.553671975337618427e+01
5.738694945276197501e+00 1.212230641421800925e+01 8.337344164027435944e-01 1.501155142232183159e+01
5.926546564030918063e+00 1.082558726866982468e+01 4.972468659134251512e-01 1.484612094019541395e+01
8.416180838727445490e+00 1.335781822286955922e+01 1.943706265204739603e-01 1.775180707066942531e+01
8.942814339777948263e+00 1.421697393045186963e+01 5.690400231346319782e-01 1.898237886394197460e+01
8.133248619163877535e+00 1.300946686611501057e+01 8.542910105121651609e-01 1.756342629107993503e+01
8.831285673568782357e+00 1.123557526775067750e+01 6.561686521761751489e-01 1.449911910994718767e+01
7.931662693950015885e+00 1.207461424662606575e+01 2.653266932791117361e-01 1.625462599326368718e+01
5.726893651212872527e+00 1.542298043472110258e+01 3.559869084474234224e-01 2.045393810168545556e+01
9.322845352513899897e+00 9.798945695054680272e+00 6.201463020788335889e-01 1.368876683289833451e+01
9.496458846831258072e+00 1.073102519580221959e+01 5.660271385042797698e-01 1.410233305702683460e+01
1.027814400661659811e+01 1.744451135241708428e+01 3.758284555983604780e-01 2.654918262676958918e+01
1.386855042888616651e+01 5.084553814819073159e+04 1.138998796183525314e-01 4.459443547374422778e+05
9.734099199873114117e+00 1.568353048251743509e+01 8.977739291854642811e-01 2.095704778438042482e+01
1.252577193613009499e+01 4.541627547415641695e+07 2.952320340790132724e-01 4.628656760047512650e+08
