4.376815636117236785e+00 1.396950540312112743e+01 4.364724120484634873e-01 1.812989840283654175e+01
5.131481684600633919e+00 1.578281490476297755e+01 4.525915964742701636e-01 2.319793508520159264e+01
5.270866393471139943e+00 2.808917893638855290e+01 1.813265591599219073e-01 3.560635687890937362e+01
7.142263240048464468e+00 2.592344943736149077e+01 nan 3.275171940665229897e+01
4.172911420930915050e+00 1.147580123811775188e+01 nan 1.570413228621127288e+01
5.060772598925092680e+00 2.981348540727234209e+01 1.941035358704245872e-01 3.739649554810878129e+01
4.604528870965125087e+00 1.697617718964878364e+01 4.785022326798278880e-01 2.286500125218129398e+01
4.650755976577192641e+00 1.712071942331883889e+01 5.264369734559731784e-01 2.345690367279227573e+01
4.655370954247858961e+00 2.062694332355465932e+01 4.968447824863727602e-01 2.505032680416026025e+01
4.717157472346995561e+00 1.546013730297931055e+01 3.465765159039775889e-01 2.095317395324485332e+01
4.257456940950807400e+00 1.361609951527518625e+01 2.835652624110998055e-01 1.695817650059077408e+01
6.835908933905842311e+00 1.485501083586790472e+01 1.674130648618196993e-01 1.962083103514803284e+01
5.066831711797437521e+00 2.617379223591107262e+01 1.653514298791852744e-01 3.184617028569542185e+01
4.361372007375181603e+00 1.521694449715928421e+01 2.954407772003636024e-01 1.823586316486422021e+01
5.731010700970289307e+00 1.534620395546440186e+01 2.641471779698000844e-01 2.217951669112161639e+01
4.421112141128799244e+00 1.508241012961111061e+01 5.285236759431120035e-01 1.878458151460061387e+01
4.614743673940868263e+00 1.794488229018014991e+01 nan 2.422351507269078397e+01
4.594248713149283070e+00 1.474753667464618978e+01 4.691743694353587291e-01 1.904036519735872091e+01
4.471353810439264720e+00 1.413767339583176863e+01 4.784459208772655070e-01 1.958858924059219575e+01
4.840244800241764622e+00 1.968431528486596704e+01 3.263704687890046086e-01 2.465213088166736455e+01
