4.376827837643453734e+00 1.396908814048992120e+01 4.365084340725447487e-01 1.812938454558283752e+01
5.069113492195334914e+00 1.587347932425571351e+01 4.456220205097250475e-01 2.329350924923275556e+01
5.045668447126689493e+00 2.614760309369264135e+01 3.067152864118984357e-01 3.299491000221940595e+01
7.064841711074652864e+00 2.139616625056082810e+01 3.260592903962195033e-01 2.821482426878002769e+01
4.172911444582659612e+00 1.147580123811775188e+01 nan 1.570413228621127288e+01
5.036973188110644983e+00 2.654133269147046192e+01 4.268309123073100175e-01 3.379424315718398475e+01
1.626245657527755480e+06 2.787617398760705711e+01 -1.000000000000000000e+00 3.708246995985735595e+01
4.730209998885206879e+00 1.804664557753754650e+01 4.729306549666403292e-01 2.407769558468454818e+01
4.606998858476361924e+00 1.946829065898797850e+01 5.315681791647620669e-01 2.388422249078034909e+01
4.717150715004553518e+00 1.546031256968924872e+01 3.465030411588315706e-01 2.095324313680631789e+01
4.257424760410006392e+00 1.361569324048601715e+01 2.837556289439447377e-01 1.695779002355314447e+01
6.757156787341980220e+00 1.496105921524000948e+01 1.488522414184639264e-01 1.971952231928786503e+01
4.814847337565822727e+00 2.462915969826255491e+01 2.169081140925516182e-01 2.997826769829445226e+01
4.349820080078771412e+00 1.512995379926936046e+01 2.927706175283942280e-01 1.809416682051366010e+01
5.731974885096508210e+00 1.535946272675738555e+01 2.673575818697534467e-01 2.219431132642937499e+01
4.362817104403784896e+00 1.386680355525129471e+01 5.955038215071168928e-01 1.721374078904983662e+01
4.614742883961918452e+00 1.794488229018014991e+01 nan 2.422351507269078397e+01
4.563470404524911039e+00 1.481102082351942073e+01 4.729371998289029766e-01 1.907868585685866591e+01
4.455262892793581564e+00 1.440772846023362064e+01 4.819702511740148743e-01 1.989895581771679289e+01
4.836819331035612457e+00 1.968807169946382274e+01 3.393356174262207037e-01 2.463265343724463463e+01
